ASIN,Nom,Prix Actuel,Prix Initial,Évaluation moyenne,total_ratings,Catégorie produit,Couleur,Marque,Système d'exploitation,Taille de l'écran,Capacité de stockage de la mémoire,Vitesse du processeur,Mémoire maximale,Taille du disque dur,5_star_percentage,4_star_percentage,3_star_percentage,2_star_percentage,1_star_percentage
B0CX23Y4Y5,Ecran LG 27 TV Blanc IPS 16:9 1920x1080 250cd/m² 2xHDMI USB 2.0 Slot CI HPs Tuner TNT DVB-T/T2 DVB-C DVB-S/S2 Bluetooth Audio WiFi WebOS,179.36,210.75,4.4,42.0,TV,Noir,LG,,‎27 Pouces ,,,,,64.0,26.0,3.0,0.0,7.0
B0D49T88K4,THOMSON 40 Pouces (101 cm) Google TV HD Triple Tuner Commande vocale Smart TV - 40FG2S14-2024,250.52,250.52,4.6,42.0,TV,Noir,SONY,,32 ,,,,,77.0,16.0,3.0,0.0,4.0
B0DNKDKXXN,Samsung TV QLED 4K 189 cm TQ75QE1D,909.0,909.0,0.0,0.0,TV,Noir,MSI,, ,,,,,0.0,0.0,0.0,0.0,0.0
B0CYZNJ5NF,"SMART TECH TV 4K UHD 55"" (139 cm) 55UG02V, Smart TV Google TV, HDMI, USB, HEVC, Dolby Audio, HDR 10, CHROMESCAST, Google Assistant",399.9,449.9,4.4,165.0,TV,Noir,CHIQ,, 55,,,,,65.0,19.0,9.0,2.0,5.0
B09QCGHNHZ,HYUNDAI Smart Netflix TV LED 32 Pouces (80cm) - Haute Définition - Triple Tuner - WiFi Youtube - HDMI x2 - USB multimédia 2.0 x2 - Screencast - Sortie Casque et Optique - CI+ Ethernet,169.99,179.99,4.0,794.0,TV,Noir,HYUNDAI,, 32 Pouces,,,,,57.0,18.0,7.0,4.0,13.0
B0CLR6WJB6,"Antteq AG32H3 TV 32 Pouces(80cm) Smart TV, Andriod TV LED HD,Bluetooth Vocie Assistance, Triple Tuner(DVB-C/S2/-T2),Apps Store, DAZN/Netflix/Prime Video/Youtube,WiFi",159.99,159.99,4.0,3.0,TV,Noir,ANTTEQ,, ‎32 Pouces,,,,,56.0,18.0,8.0,4.0,13.0
B0D671ZZXL,"LG Smart TV 42C44LA 4K Ultra HD OLED AMD FreeSync 42""",849.0,849.0,4.2,13.0,TV,Noir,LG,,42 Pouces ,,,,,73.0,11.0,0.0,0.0,16.0
B0BLZ991TG,"STRONG SRT50UD7553 4K UHD Smart TV Android, écran 126 cm, Triple Tuners (DVB-T2 HEVC 265/C/S2), Dolby Atmos, HDR 10, Chromecast, Google Assistant, Bluetooth, WiFi, Optique",429.99,429.99,3.5,33.0,TV,Noir,STREAM SYSTEM,,50 Pouces ,,,,,44.0,14.0,11.0,5.0,26.0
B0DJM6JYBK,"MEDION P14331 (MD 29243) Téléviseur Full HD 108 cm (43 Pouces) (Android TV, Smart TV, HDR, Netflix, Prime Video, PVR, Bluetooth)",279.99,279.99,3.8,1.0,TV,Noir,MEDION,," 42,5 Pouces",,,,,54.0,17.0,7.0,4.0,18.0
B0DMFDHVTL,"CHIQ L32M9E 32 Pouces (80 cm) Smart TV, HDR10, Google TV, Google Assistant, Triple Tuner DVB-C/T/T2/S/S2, Dolby Audio, DBX-TV, Chromecast intégré, HDMI, USB, sans Cadre en métal, Noir",181.49,189.0,1.0,1.0,TV,Gris,CHIQ,,32 Pouces ,,,,,0.0,0.0,0.0,0.0,100.0
B0CW5M9433,"RCA Téléviseur 24 Pouces (TV 60 cm) LED HD pour Chambre Cuisine avec Triple Tuner (DVB-T/T2-C-S/S2), HDMI, VGA, Lecteur Multimédia USB, CI+, Modèle Hôtel (NRB24HF1, 220 Volts)",109.99,109.99,3.9,1.0,TV,Gris,RCA,,‎60 Centimètres ,,,,,52.0,19.0,11.0,4.0,15.0
B09ZV7BJJM,"LG 24TQ510S -WZ - 24 '' '' HD TV Monitor, Large Angle de visualisation, LED de Profondeur de Couleur, webOS 222 Smart TV",165.0,209.0,4.6,1.0,TV,Or,LG,,24 Pouces ,,,,,75.0,15.0,5.0,2.0,2.0
B0D4MM1ZT8,"Toshiba Smart TV 40LV3463DG Full HD 40""",258.37,258.37,4.3,32.0,TV,Noir,TOSHIBA,,40 Pouces ,,,,,63.0,17.0,12.0,0.0,8.0
B0CWV37N2H,"ZOSHING TV 17 Pouces,Petite HD 1080P LED TV avec Tuner Numérique T2/H.256 TNT,12 Volts in et entrées HDMI-USB-VGA-Convient aux Camping,Cuisines",129.99,129.99,4.3,420.0,TV,Noir,ZOSHING,,‎17 Pouces ,,,,,62.0,20.0,8.0,3.0,7.0
B0CYTLPDFK,"LG Nanocell TV 2024 | 43NANO81 | 43 Pouces | UHD | Processeur α5 Gen7 AI 4K, Bleu foncé",377.55,389.0,4.2,522.0,TV,Bleu,LG,,‎43 Pouces ,,,,,64.0,17.0,5.0,1.0,13.0
B0CJDRZ4YG,"TuTu TV 42 Pouces (107 cm) LED Full HD Télévision avec Triple Tuner (DVB-C / T2 / S2), HDMI, CI+, Lecteur multimédia USB, Mode hôtel, Dolby Audio - TUB42FD1N",209.99,209.99,3.9,399.0,TV,Noir,TUTU,, ‎107 Centimètres,,,,,56.0,12.0,10.0,6.0,16.0
B0BS3M7Q29,"TCL 32S5400AF - Série S5400AF Android TV 32"" Full HD avec HDR et Micro Dimming - Compatible avec Google Assistant, Chromecast et Google Home, Design sans Bords",189.0,189.0,3.9,91.0,TV,Noir,TCL,,‎32 Pouces ,,,,,40.0,32.0,15.0,5.0,8.0
B0CKFCPMNH,"CHIQ L40QG7V Téléviseur QLED 40 Pouces, HDR 10, Design sans Cadre, Google TV, Google Assistant, Chromecast intégré HDR10&HLG, CPU Quad-Core A55, 2.4/5Ghz Dual-Band Wi-FI, DBX-TV[Energy Class F]",239.99,289.9,4.0,3.0,TV,Noir,CHIQ,,‎40 Pouces ,,,,,56.0,20.0,8.0,4.0,12.0
B0D2J9VXDW,"Philips 75PUS7609 Smart TV LED 4K - Écran 75 Pouces avec Plate-Forme Pixel Precise Ultra HD, Titan OS et Son Dolby Atmos, Fonctionne avec Alexa et l’Assistant Vocal Google - Gris Anthracite",749.0,999.0,3.8,1.0,TV,Noir,PHILIPS,,75 Pouces ,,,,,56.0,14.0,8.0,5.0,17.0
B0CF9VT914,"Cello 32"" Smart TV LG WebOS HD Ready Téléviseur avec Triple Tuner S2 T2 FreeSat Bluetooth Disney+ Netflix Apple TV+ Prime Video Fabriqué en Europe",239.99,239.99,4.2,68.0,TV,Noir,CELLO,,32 Pouces ,,,,,59.0,17.0,15.0,4.0,4.0
B0D9LNZZR5,"Panasonic TB-65W60AEZ, Série W60 65 Pouces 4K Ultra HD LED Smart TV, 2024, TiVo, 4K Colour Engine, Dolby Vision & Atmos, Game Mode Plus, pour Une Expérience Visuelle Exceptionnelle",549.0,849.0,3.4,84.0,TV,Noir,SUMTAB,,‎65 Pouces ,,,,,39.0,17.0,14.0,6.0,24.0
B0CVX5DMBH,"TuTu Smart TV 55 Pouces (139 cm) 4K UHD WiFi Bluetooth LED Android Téléviseurs Con Chromecast, Google Assistant, DVB-T2/S2/C - TUS55UD1A",389.99,389.99,4.7,5.0,TV,Noir,TUTU,, 139 Centimètres,,,,,72.0,28.0,0.0,0.0,0.0
B0C448YC3N,Polaroid - TV LED 42'' (105 cm) Full HD - 2 HDMI 2 USB 2.0 - Sortie Casque - CI+,199.99,199.99,4.1,410.0,TV,Noir,POLAROID,,42 Pouces ,,,,,62.0,17.0,6.0,2.0,13.0
B0C2DGW39Y,TV 65 POUCES UHD 2023 LG - 65UR78006LK,586.54,586.54,4.2,32.0,TV,Gris,LG,, 65 Pouces,,,,,62.0,16.0,7.0,7.0,8.0
B0CSPRZSTX,"Samsung Téléviseur TU50DU8505 50"" (50 Pouces) Crystal UHD 4K Smart TV 2024",623.0,623.0,4.4,448.0,TV,Noir,MSI,,‎50 Pouces ,,,,,67.0,19.0,5.0,5.0,5.0
B0D47LZP3X,"Philips Ambilight 77OLED759 Smart TV OLED 4K - Écran 77 Pouces, Plate-Forme P5 AI Perfect Picture Ultra HD, Titan OS, Dolby Vision et Son Dolby Atmos, Fonctionne avec Alexa et Google Assistant",2490.0,2490.0,4.4,1.0,TV,Gris,PHILIPS,,‎77 Pouces ,,,,,76.0,7.0,5.0,3.0,9.0
B0BYGV7RC1,Sony TV Bravia - XR-55A80L : TV 4K Ultra HD OLED | HDR | Google TV | Pack ECO | BRAVIA Core | Perfect for Playstation 5,1499.0,1499.0,4.4,138.0,TV,Noir,SONY,,‎55 Pouces ,,,,,77.0,5.0,5.0,2.0,10.0
B0DDTXKR84,LG TV OLED 2024 | OLED65B4E | 65'' (164 cm) | OLED| Processeur α8 AI 4K |Dolby Vision & Atmos | Alexa,1299.0,1299.0,4.6,178.0,TV,Noir,LG,,65 Pouces ,,,,,81.0,9.0,3.0,2.0,6.0
B0CFVM1S7S,"Heming Smart TV 18,5"" (47 cm) Android Connecté WiFi avec Bluetooth - 12V/24V/220V - Camping Car Camion Fourgon Poids Lourd Caravane Cuisine - Garantie 2 Ans",229.9,249.9,3.9,64.0,TV,Noir,HEMING,, 47 Centimètres,,,,,47.0,25.0,10.0,6.0,12.0
B09ZV6HKQT,LG – 24TQ510S-PZ – Téléviseur-Moniteur 24’’TV 16/9ème – écran LED HD/résolution 1366 x 768 – Noir,160.0,209.0,4.5,2.0,TV,Or,LG,,24 Pouces ,,,,,70.0,20.0,4.0,1.0,5.0
B0CS3WDZG5,"STRONG - Télévision HD 24"" (60 cm) SRT24HE4023C - Télé 12V Idéale Caravane, Camping-Car, Bateau - Triple Tuner Intégré - 2 Ports HDMI (1 Arc) + 1 Port USB + Mini-AV + Prise Antenne/Sat - Noire",129.99,129.99,4.0,328.0,TV,Noir,STREAM SYSTEM,,60 Centimètres ,,,,,58.0,17.0,6.0,3.0,15.0
B0DFHNYG42,Thomson 43 Pouces (109cm) Google TV FHD Triple Tuner Contrôle Vocale Smart TV - 43FG2S14-2024,277.49,299.0,3.8,13.0,TV,Noir,SONY,,‎40 ,,,,,52.0,24.0,0.0,0.0,24.0
B0CXXQ2DH3,"SMART TECH TV Full HD 40"" (100 cm) 40FG01V, Smart TV Google TV, HDMI, USB, HEVC, Dolby Audio, HDR 10, CHROMESCAST, Google Assistant (40"") [Classe énergétique E]",239.9,239.9,4.4,165.0,TV,Noir,CHIQ,, ‎40 Pouces,,,,,65.0,19.0,9.0,2.0,5.0
B0CSKL3G5Q,"Samsung Téléviseur TQ55Q80D 55"" (55 Pouces) QLED 4K Smart TV 2024",699.0,699.0,4.3,135.0,TV,Gris,MSI,,55 Pouces ,,,,,65.0,20.0,3.0,2.0,9.0
B0BQSKGMW7,"SAMSUNG Téléviseur TQ65QN700C 65"" (65 Pouces) Neo QLED 8K Smart TV 2023",1840.0,1999.0,4.4,37.0,TV,Noir,MSI,,65 ,,,,,76.0,7.0,7.0,0.0,10.0
B0CYZMDZLW,"SMART TECH TV 4K UHD 50"" (127cm) 50UG02V, Smart TV Google TV, HDMI, USB, HEVC, Dolby Audio, HDR 10, CHROMESCAST, Google Assistant",349.9,399.9,4.4,165.0,TV,Noir,CHIQ,, 50 Pouces,,,,,65.0,19.0,9.0,2.0,5.0
B0BQYQTCR5,"Antteq AB24F1D télévision 24 Pouces (TV 60 cm),Triple Tuner DVB-C/T2/S2, CI+, Connexion PC VGA, HDMI, Lecteur multimédia Via USB, Sortie Dolby Audio numérique, Mode Hôtel Inclus",109.99,109.99,4.0,3.0,TV,Noir,ANTTEQ,, ‎24 Pouces,,,,,56.0,18.0,8.0,4.0,13.0
B0BYP2PVXK,Sony TV Bravia KD-65X75WL : TV 4K Ultra HD LED | HDR | Google TV | Pack ECO | BRAVIA Core - Design Signature Sony [Classe énergétique F],999.0,999.0,4.5,490.0,TV,Noir,SONY,,65 Pouces ,,,,,77.0,12.0,2.0,2.0,7.0
B0BWFMYZQG,Samsung QE32Q50A Téléviseur QLED 32 Pouces,359.0,359.0,4.2,317.0,TV,Noir,MSI,,32 Pouces ,,,,,62.0,18.0,8.0,2.0,10.0
B0CQF84HJB,"Antteq Pollux Smart Monitor 25 Pouces,1080p Android OS,Google Play Store,Dolby Audio,Chromecast,WiFi，Bluetooth Voice Remote Control,12v/230v",159.99,159.99,3.8,34.0,TV,Noir,ANTTEQ,,‎25 Pouces ,,,,,45.0,25.0,8.0,6.0,16.0
B0D842D5SN,"SMART TECH TV LED HD 32' (80 cm) Smart TV Web OS-32HW01V- Molotov, Netflix, Prime Video, Canal+, Disney+ 3xHDMI - 2xUSB -Dolby Audio",159.9,159.9,3.6,18.0,TV,Noir,CHIQ,, 32 Pouces,,,,,50.0,13.0,7.0,8.0,21.0
B0D8QKXJNM,"SMART TECH TV LED 4K UHD 43' (109 cm) Smart TV Web OS-43UW02V- Molotov, Netflix, Prime Video, Canal+, Disney+ - 3xHDMI - 2xUSB - MEMC- Dolby Audio",269.9,269.9,3.6,18.0,TV,Gris,CHIQ,, ‎43,,,,,50.0,13.0,7.0,8.0,21.0
B0D3MVBJ9B,"Philips Ambilight The Xtra 75PML9009 Smart TV 4K Quantum Dot MiniLED - Écran 75 Pouces avec processeur d’Images P5 Perfect Ultra HD, Titan OS, Dolby Vision et Dolby Atmos Audio - Gris Anthracite",1490.0,1999.0,4.2,53.0,TV,Noir,PHILIPS,,‎75 Pouces ,,,,,61.0,19.0,8.0,5.0,7.0
B0B9822R83,"RCA RD24H2CU Télévision 24 Pouces (TV 60 cm) avec Lecteur DVD intégré,pour Mobil-Homes et caravanes,Adaptateur Voiture 12V, Dolby Audio, DVB-C/T2/S2, HDMI, USB, Sortie Audio numérique, 230V/12V",159.99,159.99,4.1,2.0,TV,Noir,RCA,,24 Pouces ,,,,,58.0,19.0,11.0,3.0,9.0
B0D6RPCX7T,"Stream System - WebOS TV Smart 43"" 8.1, FullHD, LG Magic Remote, HDR10, Frameless (sans Cadre), Contrôle Vocal Compatible avec (LG Thinq AI + Alexa) - Modèle WSTRF4324TEX",219.9,219.9,4.4,20.0,TV,Noir,REALME,, 32,,,,,71.0,17.0,0.0,0.0,12.0
B0C1SGJXWY,"Antteq AV42F3 Smart TV 42 Pouces (106 cm) Téléviseur avec Netflix, Prime Video, Rakuten TV, Disney+, Youtube, WiFi, Triple-Tuner DVB-T2 / S2 / C, Dolby Audio",239.99,239.99,4.0,3.0,TV,Noir,ANTTEQ,, 42 Pouces,,,,,56.0,18.0,8.0,4.0,13.0
B08HDKTK7R,SAMSUNG SamsungUE32T4302AE - 32 inch (81 cm) - LED - 2020,221.4,221.4,3.9,310.0,TV,Noir,MSI,,32 Pouces ,,,,,47.0,24.0,13.0,4.0,12.0
B0CYH5VPJC,"LG Nanocell TV 2024 | 75NANO81 | 75 Pouces | UHD | Processeur α5 Gen7 AI 4K, Bleu foncé",859.9,859.9,4.2,522.0,TV,Noir,LG,,‎75 Pouces ,,,,,64.0,17.0,5.0,1.0,13.0
B0CSPPNMKR,"Samsung Téléviseur TU55DU8505 55"" (55 Pouces) Crystal UHD 4K Smart TV 2024",459.9,499.0,4.4,448.0,TV,Noir,MSI,,55 Pouces ,,,,,67.0,19.0,5.0,5.0,5.0
B0BBGW3RJV,"TCL 50CF630 126cm (50 Pouces) QLED Fire TV (4K Ultra HD, HDR 10+, Dolby Vision & Atmos, Smart TV, Game Master, 60Hz Motion Clarity, Press & Ask Alexa), Noir",449.0,449.0,4.2,3.0,TV,Noir,TCL,,50 Pouces ,,,,,58.0,22.0,8.0,4.0,8.0
B0CYH74QND,"LG Nanocell TV 2024 | 86NANO81 | 86 Pouces | UHD | Processeur α8 AI 4K, Bleu foncé",1200.18,1999.0,3.3,3.0,TV,Noir,LG,,86 ,,,,,58.0,0.0,0.0,0.0,42.0
B0CLLS8QP9,THOMSON Smart TV 55QA2S13 55 Pouces (139 cm) QLED Télé Smart Android TV,429.0,429.0,3.9,75.0,TV,Noir,SONY,,‎55 Pouces ,,,,,57.0,16.0,8.0,5.0,15.0
B0D1YCC2SS,"TCL TV 85V6B 4K HDR 85’’ avec Google TV et système sonore Dolby Audio, Compatible avec l’Assistant Google et Alexa",1049.9,1199.0,4.0,1.0,TV,Noir,TCL,,‎85 ,,,,,62.0,14.0,4.0,2.0,17.0
B0D9H4YM2C,"TuTu TV 24 Pouces (60 cm) LED HD Téléviseur avec Triple Tuner (DVB-T/T2-C-S/S2), HDMI, VGA, Lecteur Multimédia USB, CI+, Modèle Hôtel pour Chambre Cuisine, 220 Volts",109.99,109.99,3.9,399.0,TV,Noir,TUTU,, ‎24 Pouces,,,,,56.0,12.0,10.0,6.0,16.0
B0D1GLJQR9,Samsung TV QLED 4K 138 cm TQ55Q64D 2024,571.3,571.3,4.7,6.0,TV,Noir,MSI,, 55 Pouces,,,,,73.0,27.0,0.0,0.0,0.0
B0D66XB4KL,SAMSUNG Q64d Tq65q64dau Téléviseur QLED 65´´ 4K Taille Unique,736.75,736.75,5.0,2.0,TV,Or,MSI,,65 Pouces ,,,,,100.0,0.0,0.0,0.0,0.0
B0D31XSMBS,"Cello C1924WSH 19"" Smart TV sans Cadre Triple Tuner (DVB-C/-S2/-T2) Bluetooth Ultrafast WebOS by LG Pitch Perfect Enceintes Disney+ Netflix Prime Fabriqué en Europe [2024]",189.99,189.99,4.1,859.0,TV,Gris,CELLO,,‎19 Pouces ,,,,,53.0,23.0,11.0,5.0,9.0
B0DV8XLXT5,CONTINENTAL EDISON - CELED32SGHD24B6 - TV LED - 32'' (80 cm) - 1366x768 - SMART - 3xHDMI - 2xUSB,162.73,162.73,0.0,0.0,TV,Noir,SONY,, ,,,,,0.0,0.0,0.0,0.0,0.0
B0DC6NYNFN,"Panasonic TB-40S45AEZ, Série S45 40 Pouces Full HD LED Smart TV, 2024, TiVo, Contrôle Vocal Google & Alexa, Mode Jeu, Media Player, HDR, HDMI, pour Une Expérience Visuelle Exceptionnelle",292.27,314.9,3.2,26.0,TV,Noir,SUMTAB,,40 Pouces ,,,,,28.0,24.0,9.0,16.0,24.0
B0CB385TV4,THOMSON 55 Pouces (139 cm) UHD Télé Smart Android TV – 55UA5S13-2023,387.78,479.0,4.0,226.0,TV,Noir,SONY,,55 ,,,,,59.0,16.0,4.0,4.0,16.0
B0DDTVTT65,LG TV OLED 2024 | OLED55B4E | 55'' (139 cm) | OLED| Processeur α8 AI 4K |Dolby Vision & Atmos | Alexa,999.0,999.0,4.6,178.0,TV,Noir,LG,,55 Pouces ,,,,,81.0,9.0,3.0,2.0,6.0
B0D9H4LM2D,"RCA QLED Smart TV 55 Pouces (139 cm) UHD 4K Android Télévision avec WiFi, App Store, Bluetooth, HDR, USB. HDMI",419.0,419.0,3.9,1.0,TV,Noir,RCA,,‎55 Pouces ,,,,,52.0,19.0,11.0,4.0,15.0
B0D31WVBNF,"Cello C1924WS Trav 19"" Pouces Smart Camping Voyage TV sans Cadre Triple Tuner Bluetooth WebOS by LG Pitch Perfect Enceinte Disney+ Netflix Camping-Car Camion Bateau Fabriqué en Europe [2024]",219.99,219.99,4.1,976.0,TV,Noir,CELLO,,19 Pouces ,,,,,57.0,19.0,8.0,5.0,11.0
B0BQRV13HY,"Samsung Téléviseur TQ55QN95C 55"" (55 Pouces) Neo QLED 4K Smart TV 2023",894.54,894.54,4.3,103.0,TV,Noir,MSI,,55 ,,,,,67.0,19.0,4.0,3.0,8.0
B0CSP3NJRY,"Samsung Téléviseur TQ75QN85D 75"" (75 Pouces) Neo QLED 4K Smart TV 2024",1393.28,1712.7,4.5,119.0,TV,Noir,MSI,,‎75 Pouces ,,,,,81.0,8.0,2.0,2.0,7.0
B0CKF7RMM8,"CHIQ Téléviseur 32 Pouces L32G7V, Google TV, HD, Conception sans Cadre, Google Assistant, Google Play, Chromecast intégré, Triple syntoniseur, Wi-FI 5G, Bluetooth, HDMI Arc, USB2.0, CI+",149.99,184.9,4.0,3.0,TV,Noir,CHIQ,,32 Pouces ,,,,,56.0,20.0,8.0,4.0,12.0
B0D54KDMQV,"Samsung QLED The Frame 50LS03D TV, 125 cm, Smart, 4K Ultra HD, Class G",828.1,879.0,0.0,0.0,TV,Noir,MSI,, ‎50 Pouces,,,,,0.0,0.0,0.0,0.0,0.0
B0CYZNW4MZ,"Xiaomi TV A Pro 75 2025, QLED, Netflix, Google TV, Smart TV, 75 inch",799.99,799.99,4.1,327.0,TV,Noir,AOC,,75 Pouces ,,,,,59.0,18.0,7.0,8.0,8.0
B0CK89VRQ2,"BSL BEAUTIFUL SOUND LINE BSL-32T2SV VIDAA Smart TV 32"" 720p | WiFi | RJ45 | RÉSOLUTION HD1366X720p | USB | DVBT2/S2/C | Compatible avec Youtube, Netflix, Disney +, Dazn, Prime | HDMI",159.99,159.99,3.4,156.0,TV,Gris,SONY,, 32 Pouces,,,,,44.0,13.0,12.0,5.0,27.0
B0CX9CD218,"Samsung Téléviseur TQ65S85D 65"" (65 Pouces) OLED 4K Smart TV 2024",1359.0,2296.0,4.8,52.0,TV,Noir,MSI,,65 Pouces ,,,,,92.0,5.0,0.0,0.0,3.0
B0C1H8GN1J,"LG OLED42C35LA 42"", 4K OLED Evo, Smart TV, webOS23, processeur de Puissance maximale, Dolby Vision, Dolby Atmos, Gaming, Alexa/Google Assistant",814.0,814.0,4.7,9.0,TV,Noir,LG,,42 Pouces ,,,,,74.0,26.0,0.0,0.0,0.0
B0CSGCFWMK,"Samsung Téléviseur TQ55S93D 55"" (55 Pouces) OLED 8K Smart TV 2024",1299.0,1299.0,4.7,104.0,TV,Noir,MSI,,55 Pouces ,,,,,87.0,9.0,0.0,0.0,5.0
B0CSPSZT5M,"Samsung Téléviseur TU85DU7105 85"" (85 Pouces), Crystal UHD 4K, Smart TV, 2024",1090.36,1090.36,3.9,164.0,TV,Noir,MSI,,85 Pouces ,,,,,57.0,15.0,5.0,2.0,21.0
B09T74KPR6,"LG 32LQ63006LA Smart TV 32"" Full HD, TV LED 2022 avec processeur α5 Gen 5 avec AI, webOS 22, HDR, Wi-FI, Bluetooth, Game Optimizer, Google Stadia et GeForce Now, Compatible avec Google Home et Alexa",276.71,276.71,4.5,3.0,TV,Gris,LG,,32 ,,,,,72.0,19.0,4.0,2.0,4.0
B09ZHVSVYP,PHILIPS 32PHS5507,172.53,182.7,4.1,131.0,TV,Noir,PHILIPS,, ‎32 Pouces,,,,,53.0,23.0,13.0,4.0,7.0
B093YJVJJ4,"MobileTV Smart TV 22"" 55 cm Android - 12/24V - DVD - Camping Car Camion Fourgon Poids Lourd Caravane Silverline - Garantie 3 Ans",249.9,289.9,4.1,46.0,TV,Gris,LENOVO,, 22,,,,,58.0,15.0,14.0,7.0,6.0
B0D31CRJTW,"MEDION X15517 (MD 31642) Téléviseur 138,8 cm (55 Pouces) (Smart-TV, 4K Ultra HD, HDR, VIDAA Store, Netflix, Prime Video, Disney+, DAZN, Paramount+, HbbTV, PVR, Bluetooth)",359.9,389.99,3.7,167.0,TV,Noir,MEDION,, ‎55 Pouces,,,,,46.0,23.0,9.0,4.0,19.0
B09XXXZNB5,LG 65NANO766 TV LED NanoCell 4K 65 pouces (164 cm),699.0,1099.0,4.4,195.0,TV,Noir,LG,,65 Pouces ,,,,,73.0,12.0,5.0,2.0,7.0
B0BYNWSW44,Sony TV Bravia KD-55X75WL : TV 4K Ultra HD LED | HDR | Google TV | Pack ECO | BRAVIA Core - Design Signature Sony [Classe énergétique G],719.0,799.0,4.5,490.0,TV,Noir,SONY,,55 Pouces ,,,,,77.0,12.0,2.0,2.0,7.0
B0D1VLQ721,"Samsung QE50Q60DAUXXH 50"" QLED UltraHD 4K Quantum HDR",542.92,564.58,4.4,53.0,TV,Gris,MSI,, ‎50 Pouces,,,,,73.0,10.0,8.0,5.0,5.0
B0BH96BH4Q,"Samsung Téléviseur UE43AU7095 43"" (43 Pouces) Crystal UHD 4K Smart TV 2022",381.39,381.39,4.2,760.0,TV,Noir,MSI,,43 ,,,,,65.0,15.0,7.0,3.0,11.0
B0BQRMKVK1,"SAMSUNG Téléviseur TQ55QN700C 55"" (55 Pouces) Neo QLED 8K Smart TV 2023",1432.71,1432.71,4.4,37.0,TV,Noir,MSI,,55 ,,,,,76.0,7.0,7.0,0.0,10.0
B0DJV6PXNV,LG TV QNED 2024 | 75QNED77 | 75'' (189 cm) | QNED | Processeur α5 AI 4K Gen6 | Alexa,799.0,862.25,3.7,74.0,TV,Noir,LG,,75 Pouces ,,,,,59.0,6.0,7.0,7.0,22.0
B0C1H3GQ9R,"LG TV OLED OLED65C3 4K UHD 100Hz 164cm 2023, Noir / Argent",1479.0,1479.0,5.0,3.0,TV,Gris,LG,, 164 Centimètres,,,,,100.0,0.0,0.0,0.0,0.0
B0D6GGF369,"Stream System - WebOS TV Smart 32"" 8.1, HD Ready, LG Magic Remote, HDR10, sans Cadre, Contrôle Vocal Compatible avec (LG ThinQ AI + Apple Home) - Modèle •WSTRH3224TEX (2024)",139.43,139.43,4.1,74.0,TV,Noir,REALME,, ‎32,,,,,64.0,10.0,7.0,6.0,12.0
B0BPYYY69J,"Samsung 43Q60C Téléviseur QLED 43"" 4K 2023",649.0,649.0,4.4,180.0,TV,Noir,MSI,,43 Pouces ,,,,,70.0,15.0,5.0,3.0,8.0
B0CXSS397N,"TuTu TUB24F1DN Téléviseur 24 Pouces (TV 60 cm) LED HD Écran Pas Cher avec Triple Tuner (DVB-T/T2-C-S/S2), HDMI, VGA, Lecteur Multimédia USB, CI+, Modèle Hôtel, 220 Volts pour Cuisine Chambre",154.99,154.99,4.0,877.0,TV,Noir,TUTU,, ‎64 Centimètres,,,,,53.0,20.0,9.0,6.0,12.0
B0D9MH3L6C,"Panasonic TN-50W70AEZ, Série W70 50 Pouces 4K Ultra HD LED Smart TV, 2024, Assistant Google, Chromecast, Dolby Vision & Atmos, Mode Jeux, Bluetooth, pour Une expérience visuelle exceptionnelle",490.25,490.25,4.0,104.0,TV,Noir,SUMTAB,,50 Pouces ,,,,,51.0,25.0,5.0,8.0,11.0
B0C8TWTFSL,Sony TV Bravia KD-50X75WL : TV 4K Ultra HD LED | HDR | Google TV | Pack ECO | BRAVIA Core - Design Signature Sony [Classe énergétique F],699.0,749.0,4.5,490.0,TV,Gris,SONY,,50 ,,,,,77.0,12.0,2.0,2.0,7.0
B0D47QH1P7,"Samsung Q60D QE55Q60DAU 139,7 cm (55"") 4K Ultra HD Smart TV WiFi TITA",600.5,600.5,4.4,54.0,TV,Noir,MSI,, 55 Pouces,,,,,70.0,17.0,3.0,4.0,7.0
B0CX99KXCC,"Samsung Téléviseur TQ55S85D 55"" (55 Pouces) OLED 4K Smart TV 2024",1050.39,1119.45,4.8,52.0,TV,Noir,MSI,,55 Pouces ,,,,,92.0,5.0,0.0,0.0,3.0
B0DKX7XT24,SMART TECH TV QLED 144Hz 4K UHD 55' (139 cm) 55QG04G Google TV- 4xHDMI - 2xUSB - Dolby Vision - Dolby Atmos-HDMI 2.1,449.9,449.9,4.0,36.0,TV,Noir,CHIQ,, 55 Pouces,,,,,61.0,14.0,5.0,7.0,13.0
B0CSKNJ93B,"Samsung Téléviseur TQ75Q80D 75"" (75 Pouces) QLED 4K Smart TV 2024",1099.0,1280.0,4.3,135.0,TV,Noir,MSI,,75 Pouces ,,,,,65.0,20.0,3.0,2.0,9.0
B0CZ9LBDLS,"Philips 55PUS7009 Smart TV LED 4K - Écran 55 Pouces avec Plate-Forme Pixel Precise Ultra HD Titan OS et Son Dolby Atmos, Fonctionne avec Alexa et l’Assistant Vocal Google - Noir",436.09,452.89,3.3,28.0,TV,Noir,PHILIPS,,‎55 Pouces ,,,,,44.0,12.0,5.0,12.0,27.0
